,Date,pr,tas,Wert,Einheit,Produkt
10450,1998-08-12 12:00:00,0.0,24.3,13.0,cm,Tagesmaximalwert
10451,1998-08-13 12:00:00,0.0,17.3,24.0,cm,Tagesmaximalwert
10452,1998-08-14 12:00:00,0.0,17.6,21.0,cm,Tagesmaximalwert
10453,1998-08-15 12:00:00,0.0,21.0,21.0,cm,Tagesmaximalwert
10454,1998-08-16 12:00:00,0.0,20.8,17.0,cm,Tagesmaximalwert
10455,1998-08-17 12:00:00,0.0,19.7,20.0,cm,Tagesmaximalwert
10456,1998-08-18 12:00:00,0.0,19.5,20.0,cm,Tagesmaximalwert
10457,1998-08-19 12:00:00,0.0,18.5,15.0,cm,Tagesmaximalwert
10458,1998-08-20 12:00:00,0.2,17.6,15.0,cm,Tagesmaximalwert
10459,1998-08-21 12:00:00,4.4,15.5,18.0,cm,Tagesmaximalwert
10460,1998-08-22 12:00:00,4.5,12.9,20.0,cm,Tagesmaximalwert
10461,1998-08-23 12:00:00,6.3,14.5,17.0,cm,Tagesmaximalwert
10462,1998-08-24 12:00:00,3.4,13.8,17.0,cm,Tagesmaximalwert
10463,1998-08-25 12:00:00,0.0,12.2,23.0,cm,Tagesmaximalwert
10464,1998-08-26 12:00:00,2.3,14.3,21.0,cm,Tagesmaximalwert
10465,1998-08-27 12:00:00,0.7,10.5,18.0,cm,Tagesmaximalwert
10466,1998-08-28 12:00:00,0.0,10.6,18.0,cm,Tagesmaximalwert
10467,1998-08-29 12:00:00,0.0,11.4,18.0,cm,Tagesmaximalwert
10468,1998-08-30 12:00:00,0.0,13.7,17.0,cm,Tagesmaximalwert
10469,1998-08-31 12:00:00,0.0,13.8,14.0,cm,Tagesmaximalwert
10470,1998-09-01 12:00:00,1.5,14.4,14.0,cm,Tagesmaximalwert
10471,1998-09-02 12:00:00,8.0,15.6,14.0,cm,Tagesmaximalwert
10472,1998-09-03 12:00:00,4.8,16.4,15.0,cm,Tagesmaximalwert
10473,1998-09-04 12:00:00,2.4,16.1,23.0,cm,Tagesmaximalwert
10474,1998-09-05 12:00:00,0.6,14.8,23.0,cm,Tagesmaximalwert
10475,1998-09-06 12:00:00,1.4,14.0,29.0,cm,Tagesmaximalwert
10476,1998-09-07 12:00:00,8.2,14.3,22.0,cm,Tagesmaximalwert
10477,1998-09-08 12:00:00,0.2,15.8,22.0,cm,Tagesmaximalwert
10478,1998-09-09 12:00:00,3.8,18.5,20.0,cm,Tagesmaximalwert
10479,1998-09-10 12:00:00,1.1,16.0,19.0,cm,Tagesmaximalwert
10480,1998-09-11 12:00:00,5.8,14.4,22.0,cm,Tagesmaximalwert
10481,1998-09-12 12:00:00,2.1,9.1,22.0,cm,Tagesmaximalwert
10482,1998-09-13 12:00:00,14.9,8.3,24.0,cm,Tagesmaximalwert
10483,1998-09-14 12:00:00,14.5,8.6,24.0,cm,Tagesmaximalwert
10484,1998-09-15 12:00:00,2.5,11.9,22.0,cm,Tagesmaximalwert
10485,1998-09-16 12:00:00,2.6,11.8,36.0,cm,Tagesmaximalwert
10486,1998-09-17 12:00:00,0.5,11.2,36.0,cm,Tagesmaximalwert
10487,1998-09-18 12:00:00,0.0,10.4,50.0,cm,Tagesmaximalwert
10488,1998-09-19 12:00:00,0.0,12.8,44.0,cm,Tagesmaximalwert
10489,1998-09-20 12:00:00,0.0,12.6,32.0,cm,Tagesmaximalwert
10490,1998-09-21 12:00:00,0.0,12.0,26.0,cm,Tagesmaximalwert
10491,1998-09-22 12:00:00,0.0,11.5,24.0,cm,Tagesmaximalwert
10492,1998-09-23 12:00:00,0.0,11.3,21.0,cm,Tagesmaximalwert
10493,1998-09-24 12:00:00,0.0,12.6,20.0,cm,Tagesmaximalwert
10494,1998-09-25 12:00:00,0.2,14.7,20.0,cm,Tagesmaximalwert
10495,1998-09-26 12:00:00,1.2,14.6,20.0,cm,Tagesmaximalwert
10496,1998-09-27 12:00:00,1.1,13.4,23.0,cm,Tagesmaximalwert
10497,1998-09-28 12:00:00,1.0,13.4,21.0,cm,Tagesmaximalwert
10498,1998-09-29 12:00:00,0.1,13.2,26.0,cm,Tagesmaximalwert
10499,1998-09-30 12:00:00,5.7,12.0,21.0,cm,Tagesmaximalwert
10500,1998-10-01 12:00:00,2.2,12.1,21.0,cm,Tagesmaximalwert
10501,1998-10-02 12:00:00,8.5,7.8,37.0,cm,Tagesmaximalwert
10502,1998-10-03 12:00:00,0.8,5.4,37.0,cm,Tagesmaximalwert
10503,1998-10-04 12:00:00,4.6,6.7,29.0,cm,Tagesmaximalwert
10504,1998-10-05 12:00:00,0.4,9.6,26.0,cm,Tagesmaximalwert
10505,1998-10-06 12:00:00,15.3,6.7,26.0,cm,Tagesmaximalwert
10506,1998-10-07 12:00:00,9.4,8.3,26.0,cm,Tagesmaximalwert
10507,1998-10-08 12:00:00,0.9,6.8,117.0,cm,Tagesmaximalwert
10508,1998-10-09 12:00:00,0.0,9.4,73.0,cm,Tagesmaximalwert
10509,1998-10-10 12:00:00,3.3,9.4,51.0,cm,Tagesmaximalwert
10510,1998-10-11 12:00:00,2.4,10.2,40.0,cm,Tagesmaximalwert
10511,1998-10-12 12:00:00,3.2,9.0,40.0,cm,Tagesmaximalwert
10512,1998-10-13 12:00:00,0.8,9.3,36.0,cm,Tagesmaximalwert
10513,1998-10-14 12:00:00,2.5,12.9,36.0,cm,Tagesmaximalwert
10514,1998-10-15 12:00:00,0.0,11.5,36.0,cm,Tagesmaximalwert
10515,1998-10-16 12:00:00,0.3,11.0,39.0,cm,Tagesmaximalwert
10516,1998-10-17 12:00:00,0.9,12.1,35.0,cm,Tagesmaximalwert
10517,1998-10-18 12:00:00,3.8,7.4,49.0,cm,Tagesmaximalwert
10518,1998-10-19 12:00:00,0.1,5.8,41.0,cm,Tagesmaximalwert
10519,1998-10-20 12:00:00,0.2,5.8,41.0,cm,Tagesmaximalwert
10520,1998-10-21 12:00:00,0.1,9.4,36.0,cm,Tagesmaximalwert
10521,1998-10-22 12:00:00,0.6,10.7,31.0,cm,Tagesmaximalwert
10522,1998-10-23 12:00:00,15.1,13.0,29.0,cm,Tagesmaximalwert
10523,1998-10-24 12:00:00,20.2,9.9,30.0,cm,Tagesmaximalwert
10524,1998-10-25 12:00:00,3.8,8.7,30.0,cm,Tagesmaximalwert
10525,1998-10-26 12:00:00,3.3,6.6,91.0,cm,Tagesmaximalwert
10526,1998-10-27 12:00:00,7.9,9.0,74.0,cm,Tagesmaximalwert
10527,1998-10-28 12:00:00,46.6,12.2,87.0,cm,Tagesmaximalwert
10528,1998-10-29 12:00:00,2.0,8.4,148.0,cm,Tagesmaximalwert
10529,1998-10-30 12:00:00,6.8,5.1,319.0,cm,Tagesmaximalwert
10530,1998-10-31 12:00:00,23.0,6.8,297.0,cm,Tagesmaximalwert
10531,1998-11-01 12:00:00,0.5,6.6,297.0,cm,Tagesmaximalwert
10532,1998-11-02 12:00:00,6.2,5.8,196.0,cm,Tagesmaximalwert
10533,1998-11-03 12:00:00,0.9,8.1,196.0,cm,Tagesmaximalwert
10534,1998-11-04 12:00:00,0.5,5.1,144.0,cm,Tagesmaximalwert
10535,1998-11-05 12:00:00,0.3,3.6,123.0,cm,Tagesmaximalwert
10536,1998-11-06 12:00:00,0.4,6.3,93.0,cm,Tagesmaximalwert
10537,1998-11-07 12:00:00,0.0,3.8,80.0,cm,Tagesmaximalwert
10538,1998-11-08 12:00:00,5.6,7.0,69.0,cm,Tagesmaximalwert
10539,1998-11-09 12:00:00,3.0,10.8,69.0,cm,Tagesmaximalwert
10540,1998-11-10 12:00:00,1.5,8.4,100.0,cm,Tagesmaximalwert
10541,1998-11-11 12:00:00,0.0,3.4,145.0,cm,Tagesmaximalwert
10542,1998-11-12 12:00:00,0.4,1.7,114.0,cm,Tagesmaximalwert
10543,1998-11-13 12:00:00,2.1,5.3,82.0,cm,Tagesmaximalwert
10544,1998-11-14 12:00:00,7.2,2.9,82.0,cm,Tagesmaximalwert
10545,1998-11-15 12:00:00,2.0,4.2,68.0,cm,Tagesmaximalwert
10546,1998-11-16 12:00:00,2.5,2.4,147.0,cm,Tagesmaximalwert
10547,1998-11-17 12:00:00,0.2,0.3,112.0,cm,Tagesmaximalwert
10548,1998-11-18 12:00:00,3.3,-0.2,97.0,cm,Tagesmaximalwert
10549,1998-11-19 12:00:00,0.0,-0.5,75.0,cm,Tagesmaximalwert
10550,1998-11-20 12:00:00,0.0,-2.8,53.0,cm,Tagesmaximalwert
10551,1998-11-21 12:00:00,0.0,-4.8,48.0,cm,Tagesmaximalwert
10552,1998-11-22 12:00:00,0.0,-7.8,43.0,cm,Tagesmaximalwert
10553,1998-11-23 12:00:00,0.0,-4.4,43.0,cm,Tagesmaximalwert
10554,1998-11-24 12:00:00,0.0,-1.5,39.0,cm,Tagesmaximalwert
10555,1998-11-25 12:00:00,0.0,-2.6,39.0,cm,Tagesmaximalwert
10556,1998-11-26 12:00:00,2.7,-0.1,38.0,cm,Tagesmaximalwert
10557,1998-11-27 12:00:00,1.0,3.4,38.0,cm,Tagesmaximalwert
10558,1998-11-28 12:00:00,1.7,0.6,37.0,cm,Tagesmaximalwert
10559,1998-11-29 12:00:00,3.7,-0.2,36.0,cm,Tagesmaximalwert
10560,1998-11-30 12:00:00,0.0,-0.3,34.0,cm,Tagesmaximalwert
10561,1998-12-01 12:00:00,0.0,-1.9,32.0,cm,Tagesmaximalwert
10562,1998-12-02 12:00:00,0.1,-3.2,32.0,cm,Tagesmaximalwert
10563,1998-12-03 12:00:00,0.0,-2.3,31.0,cm,Tagesmaximalwert
10564,1998-12-04 12:00:00,2.9,-1.1,29.0,cm,Tagesmaximalwert
10565,1998-12-05 12:00:00,3.7,0.2,29.0,cm,Tagesmaximalwert
10566,1998-12-06 12:00:00,1.7,-0.7,30.0,cm,Tagesmaximalwert
10567,1998-12-07 12:00:00,0.3,-0.3,30.0,cm,Tagesmaximalwert
10568,1998-12-08 12:00:00,0.1,-2.8,30.0,cm,Tagesmaximalwert
10569,1998-12-09 12:00:00,7.6,-1.2,29.0,cm,Tagesmaximalwert
10570,1998-12-10 12:00:00,1.0,-0.7,33.0,cm,Tagesmaximalwert
10571,1998-12-11 12:00:00,0.6,1.1,32.0,cm,Tagesmaximalwert
10572,1998-12-12 12:00:00,4.7,5.4,32.0,cm,Tagesmaximalwert
10573,1998-12-13 12:00:00,0.0,7.7,38.0,cm,Tagesmaximalwert
10574,1998-12-14 12:00:00,0.1,7.8,221.0,cm,Tagesmaximalwert
10575,1998-12-15 12:00:00,0.1,6.2,141.0,cm,Tagesmaximalwert
10576,1998-12-16 12:00:00,0.0,4.5,107.0,cm,Tagesmaximalwert
10577,1998-12-17 12:00:00,0.0,0.8,93.0,cm,Tagesmaximalwert
10578,1998-12-18 12:00:00,6.3,3.4,78.0,cm,Tagesmaximalwert
10579,1998-12-19 12:00:00,2.9,4.8,78.0,cm,Tagesmaximalwert
10580,1998-12-20 12:00:00,0.4,1.9,57.0,cm,Tagesmaximalwert
10581,1998-12-21 12:00:00,0.1,-0.2,54.0,cm,Tagesmaximalwert
10582,1998-12-22 12:00:00,0.0,0.6,47.0,cm,Tagesmaximalwert
10583,1998-12-23 12:00:00,0.0,0.3,47.0,cm,Tagesmaximalwert
10584,1998-12-24 12:00:00,0.4,0.9,44.0,cm,Tagesmaximalwert
10585,1998-12-25 12:00:00,1.2,2.4,38.0,cm,Tagesmaximalwert
10586,1998-12-26 12:00:00,1.8,5.9,38.0,cm,Tagesmaximalwert
10587,1998-12-27 12:00:00,1.2,8.7,38.0,cm,Tagesmaximalwert
10588,1998-12-28 12:00:00,0.3,6.9,39.0,cm,Tagesmaximalwert
10589,1998-12-29 12:00:00,0.0,2.7,39.0,cm,Tagesmaximalwert
10590,1998-12-30 12:00:00,0.0,1.2,38.0,cm,Tagesmaximalwert
10591,1998-12-31 12:00:00,0.0,-0.3,34.0,cm,Tagesmaximalwert
10592,1999-01-01 12:00:00,0.0,-1.3,33.0,cm,Tagesmaximalwert
10593,1999-01-02 12:00:00,3.1,1.9,32.0,cm,Tagesmaximalwert
10594,1999-01-03 12:00:00,9.3,5.0,32.0,cm,Tagesmaximalwert
10595,1999-01-04 12:00:00,1.0,9.7,35.0,cm,Tagesmaximalwert
10596,1999-01-05 12:00:00,0.0,10.8,38.0,cm,Tagesmaximalwert
10597,1999-01-06 12:00:00,0.0,7.3,35.0,cm,Tagesmaximalwert
10598,1999-01-07 12:00:00,5.9,5.6,35.0,cm,Tagesmaximalwert
10599,1999-01-08 12:00:00,2.3,4.9,38.0,cm,Tagesmaximalwert
10600,1999-01-09 12:00:00,3.6,1.6,116.0,cm,Tagesmaximalwert
10601,1999-01-10 12:00:00,0.1,0.6,91.0,cm,Tagesmaximalwert
10602,1999-01-11 12:00:00,0.2,-1.6,69.0,cm,Tagesmaximalwert
10603,1999-01-12 12:00:00,2.0,-2.3,57.0,cm,Tagesmaximalwert
10604,1999-01-13 12:00:00,2.0,1.4,50.0,cm,Tagesmaximalwert
10605,1999-01-14 12:00:00,2.1,3.5,50.0,cm,Tagesmaximalwert
10606,1999-01-15 12:00:00,0.3,5.0,53.0,cm,Tagesmaximalwert
10607,1999-01-16 12:00:00,0.1,7.4,66.0,cm,Tagesmaximalwert
10608,1999-01-17 12:00:00,0.1,6.1,53.0,cm,Tagesmaximalwert
10609,1999-01-18 12:00:00,0.1,5.0,47.0,cm,Tagesmaximalwert
10610,1999-01-19 12:00:00,0.0,3.5,44.0,cm,Tagesmaximalwert
10611,1999-01-20 12:00:00,0.0,2.8,39.0,cm,Tagesmaximalwert
10612,1999-01-21 12:00:00,0.0,3.4,37.0,cm,Tagesmaximalwert
10613,1999-01-22 12:00:00,0.0,2.1,37.0,cm,Tagesmaximalwert
10614,1999-01-23 12:00:00,0.0,0.4,36.0,cm,Tagesmaximalwert
10615,1999-01-24 12:00:00,0.3,4.1,34.0,cm,Tagesmaximalwert
10616,1999-01-25 12:00:00,6.1,8.5,34.0,cm,Tagesmaximalwert
10617,1999-01-26 12:00:00,5.9,4.0,34.0,cm,Tagesmaximalwert
10618,1999-01-27 12:00:00,4.7,2.9,45.0,cm,Tagesmaximalwert
10619,1999-01-28 12:00:00,7.2,3.1,56.0,cm,Tagesmaximalwert
10620,1999-01-29 12:00:00,0.2,-2.1,61.0,cm,Tagesmaximalwert
10621,1999-01-30 12:00:00,0.0,-3.9,50.0,cm,Tagesmaximalwert
10622,1999-01-31 12:00:00,0.5,-1.7,43.0,cm,Tagesmaximalwert
10623,1999-02-01 12:00:00,0.9,0.3,37.0,cm,Tagesmaximalwert
10624,1999-02-02 12:00:00,0.1,3.1,36.0,cm,Tagesmaximalwert
10625,1999-02-03 12:00:00,0.2,4.0,36.0,cm,Tagesmaximalwert
10626,1999-02-04 12:00:00,4.2,6.9,36.0,cm,Tagesmaximalwert
10627,1999-02-05 12:00:00,6.1,2.6,87.0,cm,Tagesmaximalwert
10628,1999-02-06 12:00:00,6.8,1.6,122.0,cm,Tagesmaximalwert
10629,1999-02-07 12:00:00,1.9,0.4,86.0,cm,Tagesmaximalwert
10630,1999-02-08 12:00:00,0.3,-1.5,70.0,cm,Tagesmaximalwert
10631,1999-02-09 12:00:00,0.4,-3.3,60.0,cm,Tagesmaximalwert
10632,1999-02-10 12:00:00,1.3,-2.6,54.0,cm,Tagesmaximalwert
10633,1999-02-11 12:00:00,0.0,-4.3,48.0,cm,Tagesmaximalwert
10634,1999-02-12 12:00:00,0.0,-5.7,41.0,cm,Tagesmaximalwert
10635,1999-02-13 12:00:00,0.0,-5.0,41.0,cm,Tagesmaximalwert
10636,1999-02-14 12:00:00,0.0,-2.7,38.0,cm,Tagesmaximalwert
10637,1999-02-15 12:00:00,0.0,-0.2,38.0,cm,Tagesmaximalwert
10638,1999-02-16 12:00:00,1.6,2.5,36.0,cm,Tagesmaximalwert
10639,1999-02-17 12:00:00,4.2,0.5,35.0,cm,Tagesmaximalwert
10640,1999-02-18 12:00:00,1.7,2.0,34.0,cm,Tagesmaximalwert
10641,1999-02-19 12:00:00,6.8,7.4,34.0,cm,Tagesmaximalwert
10642,1999-02-20 12:00:00,5.6,5.4,116.0,cm,Tagesmaximalwert
10643,1999-02-21 12:00:00,8.2,5.1,298.0,cm,Tagesmaximalwert
10644,1999-02-22 12:00:00,3.0,0.6,257.0,cm,Tagesmaximalwert
10645,1999-02-23 12:00:00,1.4,1.6,204.0,cm,Tagesmaximalwert
10646,1999-02-24 12:00:00,0.4,-0.8,136.0,cm,Tagesmaximalwert
10647,1999-02-25 12:00:00,0.0,0.9,112.0,cm,Tagesmaximalwert
10648,1999-02-26 12:00:00,0.0,5.4,93.0,cm,Tagesmaximalwert
10649,1999-02-27 12:00:00,0.3,5.1,93.0,cm,Tagesmaximalwert
10650,1999-02-28 12:00:00,0.0,4.3,91.0,cm,Tagesmaximalwert
10651,1999-03-01 12:00:00,4.5,7.5,107.0,cm,Tagesmaximalwert
10652,1999-03-02 12:00:00,5.1,10.0,107.0,cm,Tagesmaximalwert
10653,1999-03-03 12:00:00,4.7,7.9,128.0,cm,Tagesmaximalwert
10654,1999-03-04 12:00:00,0.4,4.4,94.0,cm,Tagesmaximalwert
10655,1999-03-05 12:00:00,0.5,3.4,94.0,cm,Tagesmaximalwert
10656,1999-03-06 12:00:00,0.0,1.8,75.0,cm,Tagesmaximalwert
10657,1999-03-07 12:00:00,0.9,1.7,64.0,cm,Tagesmaximalwert
10658,1999-03-08 12:00:00,4.8,2.6,58.0,cm,Tagesmaximalwert
10659,1999-03-09 12:00:00,2.3,5.6,58.0,cm,Tagesmaximalwert
10660,1999-03-10 12:00:00,2.3,3.2,134.0,cm,Tagesmaximalwert
10661,1999-03-11 12:00:00,0.0,3.1,117.0,cm,Tagesmaximalwert
10662,1999-03-12 12:00:00,0.0,7.0,76.0,cm,Tagesmaximalwert
10663,1999-03-13 12:00:00,0.0,8.7,70.0,cm,Tagesmaximalwert
10664,1999-03-14 12:00:00,0.0,8.9,58.0,cm,Tagesmaximalwert
10665,1999-03-15 12:00:00,0.0,6.6,53.0,cm,Tagesmaximalwert
10666,1999-03-16 12:00:00,0.0,5.1,53.0,cm,Tagesmaximalwert
10667,1999-03-17 12:00:00,0.0,2.8,40.0,cm,Tagesmaximalwert
10668,1999-03-18 12:00:00,0.4,5.0,40.0,cm,Tagesmaximalwert
10669,1999-03-19 12:00:00,0.1,5.0,42.0,cm,Tagesmaximalwert
10670,1999-03-20 12:00:00,0.0,3.8,42.0,cm,Tagesmaximalwert
10671,1999-03-21 12:00:00,4.7,4.7,38.0,cm,Tagesmaximalwert
10672,1999-03-22 12:00:00,4.4,4.0,38.0,cm,Tagesmaximalwert
10673,1999-03-23 12:00:00,1.1,5.3,43.0,cm,Tagesmaximalwert
10674,1999-03-24 12:00:00,0.0,7.7,42.0,cm,Tagesmaximalwert
10675,1999-03-25 12:00:00,0.4,8.3,39.0,cm,Tagesmaximalwert
10676,1999-03-26 12:00:00,0.5,9.7,35.0,cm,Tagesmaximalwert
10677,1999-03-27 12:00:00,18.2,5.8,35.0,cm,Tagesmaximalwert
10678,1999-03-28 12:00:00,0.8,3.9,50.0,cm,Tagesmaximalwert
10679,1999-03-29 12:00:00,0.0,6.6,46.0,cm,Tagesmaximalwert
10680,1999-03-30 12:00:00,0.0,7.7,40.0,cm,Tagesmaximalwert
10681,1999-03-31 12:00:00,0.0,8.6,40.0,cm,Tagesmaximalwert
10682,1999-04-01 12:00:00,0.0,9.9,36.0,cm,Tagesmaximalwert
10683,1999-04-02 12:00:00,0.0,11.3,36.0,cm,Tagesmaximalwert
10684,1999-04-03 12:00:00,1.6,11.6,33.0,cm,Tagesmaximalwert
10685,1999-04-04 12:00:00,0.0,11.7,32.0,cm,Tagesmaximalwert
10686,1999-04-05 12:00:00,0.0,11.5,42.0,cm,Tagesmaximalwert
10687,1999-04-06 12:00:00,3.2,13.8,41.0,cm,Tagesmaximalwert
10688,1999-04-07 12:00:00,2.8,8.3,41.0,cm,Tagesmaximalwert
10689,1999-04-08 12:00:00,0.0,8.3,52.0,cm,Tagesmaximalwert
10690,1999-04-09 12:00:00,0.0,9.0,45.0,cm,Tagesmaximalwert
10691,1999-04-10 12:00:00,2.2,10.5,39.0,cm,Tagesmaximalwert
10692,1999-04-11 12:00:00,0.4,8.3,39.0,cm,Tagesmaximalwert
10693,1999-04-12 12:00:00,9.8,5.9,38.0,cm,Tagesmaximalwert
10694,1999-04-13 12:00:00,2.7,4.9,38.0,cm,Tagesmaximalwert
10695,1999-04-14 12:00:00,20.1,3.0,41.0,cm,Tagesmaximalwert
10696,1999-04-15 12:00:00,0.4,2.5,40.0,cm,Tagesmaximalwert
10697,1999-04-16 12:00:00,0.0,4.1,40.0,cm,Tagesmaximalwert
10698,1999-04-17 12:00:00,0.4,4.0,39.0,cm,Tagesmaximalwert
10699,1999-04-18 12:00:00,0.2,4.2,42.0,cm,Tagesmaximalwert
10700,1999-04-19 12:00:00,2.6,3.7,42.0,cm,Tagesmaximalwert
10701,1999-04-20 12:00:00,3.0,8.5,43.0,cm,Tagesmaximalwert
10702,1999-04-21 12:00:00,1.9,11.4,43.0,cm,Tagesmaximalwert
10703,1999-04-22 12:00:00,2.7,9.7,53.0,cm,Tagesmaximalwert
10704,1999-04-23 12:00:00,0.5,10.6,53.0,cm,Tagesmaximalwert
10705,1999-04-24 12:00:00,0.0,8.6,41.0,cm,Tagesmaximalwert
10706,1999-04-25 12:00:00,0.1,10.9,38.0,cm,Tagesmaximalwert
10707,1999-04-26 12:00:00,0.0,13.1,34.0,cm,Tagesmaximalwert
10708,1999-04-27 12:00:00,0.0,12.3,32.0,cm,Tagesmaximalwert
10709,1999-04-28 12:00:00,0.0,12.0,29.0,cm,Tagesmaximalwert
10710,1999-04-29 12:00:00,0.0,13.0,29.0,cm,Tagesmaximalwert
10711,1999-04-30 12:00:00,0.0,14.2,28.0,cm,Tagesmaximalwert
10712,1999-05-01 12:00:00,0.9,13.5,28.0,cm,Tagesmaximalwert
10713,1999-05-02 12:00:00,0.0,12.6,28.0,cm,Tagesmaximalwert
10714,1999-05-03 12:00:00,0.0,14.0,27.0,cm,Tagesmaximalwert
10715,1999-05-04 12:00:00,0.0,13.7,27.0,cm,Tagesmaximalwert
10716,1999-05-05 12:00:00,2.4,11.2,26.0,cm,Tagesmaximalwert
10717,1999-05-06 12:00:00,0.3,11.6,24.0,cm,Tagesmaximalwert
10718,1999-05-07 12:00:00,8.6,14.2,24.0,cm,Tagesmaximalwert
10719,1999-05-08 12:00:00,0.0,12.9,24.0,cm,Tagesmaximalwert
10720,1999-05-09 12:00:00,0.0,13.2,33.0,cm,Tagesmaximalwert
10721,1999-05-10 12:00:00,0.8,13.1,26.0,cm,Tagesmaximalwert
10722,1999-05-11 12:00:00,0.1,12.1,26.0,cm,Tagesmaximalwert
10723,1999-05-12 12:00:00,1.5,13.5,32.0,cm,Tagesmaximalwert
10724,1999-05-13 12:00:00,0.9,12.1,32.0,cm,Tagesmaximalwert
10725,1999-05-14 12:00:00,0.3,11.7,32.0,cm,Tagesmaximalwert
10726,1999-05-15 12:00:00,0.0,9.2,32.0,cm,Tagesmaximalwert
10727,1999-05-16 12:00:00,0.0,8.5,32.0,cm,Tagesmaximalwert
10728,1999-05-17 12:00:00,0.0,13.9,26.0,cm,Tagesmaximalwert
10729,1999-05-18 12:00:00,0.6,12.5,26.0,cm,Tagesmaximalwert
10730,1999-05-19 12:00:00,1.5,12.1,26.0,cm,Tagesmaximalwert
10731,1999-05-20 12:00:00,0.1,13.0,26.0,cm,Tagesmaximalwert
10732,1999-05-21 12:00:00,0.0,15.4,26.0,cm,Tagesmaximalwert
10733,1999-05-22 12:00:00,0.6,12.0,307.0,cm,Tagesmaximalwert
10734,1999-05-23 12:00:00,0.0,13.9,246.0,cm,Tagesmaximalwert
10735,1999-05-24 12:00:00,0.0,13.9,99.0,cm,Tagesmaximalwert
10736,1999-05-25 12:00:00,0.0,13.4,71.0,cm,Tagesmaximalwert
10737,1999-05-26 12:00:00,0.0,15.1,53.0,cm,Tagesmaximalwert
10738,1999-05-27 12:00:00,0.0,19.5,45.0,cm,Tagesmaximalwert
10739,1999-05-28 12:00:00,2.3,16.9,36.0,cm,Tagesmaximalwert
10740,1999-05-29 12:00:00,0.2,20.2,37.0,cm,Tagesmaximalwert
10741,1999-05-30 12:00:00,0.0,20.5,37.0,cm,Tagesmaximalwert
10742,1999-05-31 12:00:00,0.0,17.2,30.0,cm,Tagesmaximalwert
10743,1999-06-01 12:00:00,0.0,19.1,29.0,cm,Tagesmaximalwert
10744,1999-06-02 12:00:00,3.3,18.4,33.0,cm,Tagesmaximalwert
10745,1999-06-03 12:00:00,6.4,16.3,34.0,cm,Tagesmaximalwert
10746,1999-06-04 12:00:00,1.2,13.9,32.0,cm,Tagesmaximalwert
10747,1999-06-05 12:00:00,4.3,12.3,29.0,cm,Tagesmaximalwert
10748,1999-06-06 12:00:00,0.1,12.5,28.0,cm,Tagesmaximalwert
10749,1999-06-07 12:00:00,4.9,13.2,28.0,cm,Tagesmaximalwert
10750,1999-06-08 12:00:00,0.8,11.8,28.0,cm,Tagesmaximalwert
10751,1999-06-09 12:00:00,0.0,11.3,30.0,cm,Tagesmaximalwert
10752,1999-06-10 12:00:00,0.0,13.9,30.0,cm,Tagesmaximalwert
10753,1999-06-11 12:00:00,0.0,12.2,32.0,cm,Tagesmaximalwert
10754,1999-06-12 12:00:00,1.3,14.4,29.0,cm,Tagesmaximalwert
10755,1999-06-13 12:00:00,7.5,15.0,29.0,cm,Tagesmaximalwert
10756,1999-06-14 12:00:00,0.0,16.4,27.0,cm,Tagesmaximalwert
10757,1999-06-15 12:00:00,0.0,16.8,27.0,cm,Tagesmaximalwert
10758,1999-06-16 12:00:00,0.0,16.4,26.0,cm,Tagesmaximalwert
10759,1999-06-17 12:00:00,1.3,17.9,24.0,cm,Tagesmaximalwert
10760,1999-06-18 12:00:00,0.0,13.0,24.0,cm,Tagesmaximalwert
10761,1999-06-19 12:00:00,0.0,14.8,23.0,cm,Tagesmaximalwert
10762,1999-06-20 12:00:00,1.7,15.3,21.0,cm,Tagesmaximalwert
10763,1999-06-21 12:00:00,4.8,10.2,21.0,cm,Tagesmaximalwert
10764,1999-06-22 12:00:00,0.0,11.5,26.0,cm,Tagesmaximalwert
10765,1999-06-23 12:00:00,0.0,13.2,22.0,cm,Tagesmaximalwert
10766,1999-06-24 12:00:00,0.0,14.8,21.0,cm,Tagesmaximalwert
10767,1999-06-25 12:00:00,0.0,15.8,21.0,cm,Tagesmaximalwert
10768,1999-06-26 12:00:00,4.8,18.3,21.0,cm,Tagesmaximalwert
10769,1999-06-27 12:00:00,11.9,16.7,23.0,cm,Tagesmaximalwert
10770,1999-06-28 12:00:00,0.0,14.7,23.0,cm,Tagesmaximalwert
10771,1999-06-29 12:00:00,4.3,17.4,24.0,cm,Tagesmaximalwert
10772,1999-06-30 12:00:00,0.6,17.0,24.0,cm,Tagesmaximalwert
10773,1999-07-01 12:00:00,0.0,17.4,23.0,cm,Tagesmaximalwert
10774,1999-07-02 12:00:00,0.0,18.5,22.0,cm,Tagesmaximalwert
10775,1999-07-03 12:00:00,0.9,22.4,22.0,cm,Tagesmaximalwert
10776,1999-07-04 12:00:00,0.0,22.6,27.0,cm,Tagesmaximalwert
10777,1999-07-05 12:00:00,16.2,20.2,25.0,cm,Tagesmaximalwert
10778,1999-07-06 12:00:00,34.5,15.7,29.0,cm,Tagesmaximalwert
10779,1999-07-07 12:00:00,7.9,16.4,26.0,cm,Tagesmaximalwert
10780,1999-07-08 12:00:00,0.1,17.5,24.0,cm,Tagesmaximalwert
