"","Prc.sum","expl.frac","wmSrc_time","wmSrc_lon","wmSrc_lat","wmSrc_p","wmSrc_Z","wmSrc_nocfblh","wmSrc_T","wmSrc_Q","wmSrc_PS","wmSrc_evs","wmSrc_RH","wmSrc_dQ","wmSrc_Q.upt","wmSrc_Prc.frac","wmSrc_Prc.upt","wmSrc_Rainout.frac","wmSrc_cum.dist","wmSrc_sd.lat","wmSrc_sd.lon","wmSrc_sd.p","wmSrc_sd.Z","wmSrc_sd.nocfblh","wmSrc_sd.T","wmSrc_sd.PS","wmSrc_sd.RH","wmSnk_lon","wmSnk_lat","wmSnk_p","wmSnk_Z","wmSnk_nocfblh","wmSnk_T","wmSnk_Q","wmSnk_nocftp","wmSnk_PS","wmSnk_RH","wmSnk_dQ","Ele..m.","Type_main","type","ISO","mw18O","mwdD","Monat","Prc.season","humid.arid","RFZraster","Africa","Oceans","NEAR_DIST","d.Excess","Forest_clr","Shrub_clr","Cropland_clr","Bare_clr","Water_clr","Artificial_clr","Africa_clr","Oceans_clr","Land.Ocean"
"20KHW4",21.068,0.604581643653958,-58.1958052699312,30.3222030635938,-25.6682486094656,745.799934679239,994.748223059861,1607.33437621223,284.729346376123,8.65116008072757,9.05112421689843,-0.21956415166299,70.9157467171325,0.720432058681438,0.377235861924354,0.0552236383600194,0.180454523371364,0.47909364855568,1146899.39074377,2.9417513905344,1.86220306359378,162.222945881062,-1067.54177694014,1262.88282808236,12.2924490911407,1.06646307203418,-21.3077507672039,28.46,-28.61,583.576988798177,2062.29,344.451548129865,272.436897284982,6.3146366527435,1.61233287450161,7.98466114486425,92.2234974843364,-1.06909189291817,1672,"River","River","ZAF",-2.32888675,-10.1585155833333,"2","3","3","SRZe",0.842451496983102,0.157548503016898,284445.855636,8.4725784166667,0.675102954269864,2.36159517623229,2.61905875938758,-4.11748413047678,1.59555934730215,-3.1338321067151,0.838291361851447,-0.838291361851447,5.34725167710888
"20KHW10",13.934,0.641662752896891,-75.8777283002945,28.9618124474425,-27.8191884901967,805.638997061289,862.527208785845,1111.05095046345,286.522455410773,9.2402074959903,9.20605664392949,-0.294983232005352,74.7233621663277,0.673929815226354,0.335501384377827,0.045917879820949,0.0619789350792618,0.502379234779294,1649428.51591945,2.17081150980333,1.36181244744253,157.067158393283,-944.973791214155,821.043387165043,10.2666445883238,0.980072504414629,-15.3822230927508,27.6,-29.99,648.571838668006,1807.501,290.007563298407,276.255810822449,6.96562860628678,0.609528276159036,8.22598413951486,90.1055852590785,-0.438354097890053,1717,"River","River","LSO",-3.7064935,-16.4595279666667,"3","3","3","SRZe",0.724692531545916,0.275307468454084,257091.510621,13.1924200333333,0.462534781536586,1.48446237230319,1.14174728707945,0,1.2234116957945,-4.31215613671373,0.483929465140487,-0.483929465140487,2.63230247844432
"20KHW12",10.534,0.662095393388897,-75.0583729388135,26.3163141886045,-29.4992731100092,816.708943277544,787.526567794874,1097.26665591094,285.100593686145,8.4838943242667,9.29423594849217,-0.287858711840571,75.947289315999,0.643676124906808,0.318170203415281,0.0445654281737438,0.0507472641635628,0.513649436806599,1704266.43040459,0.610726889990848,-1.94368581139546,164.444846068507,-1308.63143220513,791.639147746902,9.65893401270664,1.33818250250774,-15.8935558520284,28.26,-30.11,652.264097209037,2096.158,305.62750816404,275.441659673438,6.71530387317258,0.270237611543573,7.95605344598443,91.8408451680273,-0.37033548509588,2122,"River","River","LSO",-3.4661809,-17.45649322,"3","3","3","SRZe",0.61022003639757,0.38977996360243,206880.266735,10.27295398,1.04612881678075,1.73730040958372,1.62719668755429,-2.5131703667192,2.16119003102039,-4.05864557821994,0.224118611758476,-0.224118611758476,1.56555003689206
"SLW5",25.143,0.767446994139793,-41.7900782679884,4.20271908570308,-34.9002969468234,931.280120384369,24.8674123601391,1271.89913527391,279.83150213584,5.22665923044715,10.14112837914,-0.247313746617508,74.0900534019474,0.298351416770149,0.219101102772232,0.0379087219165817,0.105541210866796,0.294009845865651,1714015.38849738,-1.36029694682344,-15.0072809142969,116.749237037115,-540.449587639861,471.898940388654,5.65675648098557,0.623469110158582,-21.7501607331995,19.21,-33.54,814.530883347254,565.317,800.000194885256,274.174745654854,4.96680030227101,1.79426110647099,9.51765926898143,95.840214135147,-1.01830589030744,221,"River","River","ZAF",-4.086748,-18.9927400666667,"8","3","3","WRZ",0.0472058473652706,0.952794152634729,71350.0391543,13.7012439333333,-1.11756733221226,0.758298397956677,-1.23059061801611,0,4.16591492997523,-2.57605537770354,-1.50244055560659,1.50244055560659,0.0495446442809645
"SLW7",1.734,0.543740304014861,-78.536038421252,23.0603446976719,-18.6574752425015,796.592546014353,799.42372499206,1683.01142432898,286.297406861842,4.84381112633709,9.28358989922222,-0.0846563166331773,44.3663859736504,0.739431310163511,0.310219649909218,0.105882294416855,0.155689329820945,0.557036647269119,2360972.34059579,10.0825247574985,2.08034469767191,251.004310720235,-18.3072750079401,876.942909911446,23.8899230094772,0.0427934747700825,-40.3514064138929,20.98,-28.74,545.588235294118,817.731,806.068514417532,262.407483852364,2.68437600922722,0.0734757785467128,9.24079642445213,84.7177923875433,-0.383249134948097,723,"River","River","ZAF",1.0917206,6.397669875,"8","0","0","SRZw",0.823584533356401,0.176415466643599,396225.953784,-2.336094925,2.06367632899873,3.82493409322617,1.09251579597096,-4.30824321088287,2.49704787586621,-5.16993088317919,0.770412188274013,-0.770412188274013,4.66843723526938
"SLW8",1.713,0.42034492011152,-66.6301880646776,23.3759094995418,-20.4693613813177,753.070175970443,852.578571193642,2174.73919547146,282.773405413882,4.28297996028341,9.21964556095206,-0.0729273643682695,46.5206282292353,0.348525486861056,0.157923772065096,0.047562832401108,0.0396508347106456,0.447760496917877,2028568.85225913,8.26063861868234,2.38590949954185,208.178173635358,31.3105711936415,1374.72476406458,20.3694211757032,-0.0174314968412857,-38.1781382623,20.99,-28.73,544.892002335085,821.268,800.014431406889,262.403984238179,2.68787098657326,0.071164039696439,9.23707705779334,84.6987664915353,-0.385272037361354,719,"River","River","ZAF",1.2135257,6.86696918333333,"8","0","0","SRZw",0.838763148686515,0.161236851313485,396579.860149,-2.84123641666667,1.80131031014344,3.61330598330295,1.59582314740838,-4.38753505479691,2.24408730631677,-4.86699169237462,0.824526977290117,-0.824526977290117,5.20205611715741
"SLW20",0.0880000000000001,0.597525800845672,-87.6355675232751,21.5740861327978,-21.6392124839994,757.740409440109,991.461645437811,1768.21297109121,283.83799004774,3.72978146514803,9.06264443895842,-0.0482719912946663,37.8436803591235,0.718817714062846,0.231814263650458,0.0698564328872724,0.0103946338342861,0.604335626654325,2564242.15848649,7.65078751600056,-7.4159138672022,192.3995003492,-1719.75235456219,769.482050636669,18.4814559568305,1.68723534804933,-49.2993878226947,28.99,-29.29,565.340909090909,2711.214,998.730920454544,265.356534090909,3.26640909090909,0.29309090909091,7.37540909090909,87.1430681818182,-0.0505681818181818,2004,"River","River","LSO",-2.422147,-8.02206111666666,"9","0","3","SRZe",1,0,201497.594586,11.3551148833333,-1.44532464123044,1.49812517851641,-0.0800920736310651,0.0272915363450865,0,0,0,0,Inf
"SLW21",2.493,0.503104686671731,-74.6907681356049,22.8614149460861,-18.7728777292603,693.778395232265,1106.79095619411,2470.64564193118,279.845043524912,4.124030932491,8.92978677217237,-0.0752766964691959,48.479403132221,0.54397230886064,0.237728913428111,0.0638139515252667,0.0517657464660742,0.484745242084001,2226882.78866161,10.7371222707397,-5.44858505391387,149.434231574021,-1267.06804380589,1269.16998609484,15.0016476163683,1.24966924309094,-38.4649955841849,28.31,-29.51,544.344163658243,2373.859,1201.47565583634,264.843395908544,3.31335940633775,0.0832037705575612,7.68011752908143,86.9443987164059,-0.289839149618933,2216,"River","River","LSO",-0.73264225,-0.337568133333333,"9","1","3","SRZe",0.98989288700361,0.0101071129963899,247370.179552,5.52356986666667,2.29669834802844,3.23385987506822,1.87040525877064,0,-0.739905519424004,-6.6610579624433,2.2921786546432,-2.2921786546432,97.9402216396694
"SLW23",1.92,0.554782195316971,-95.6276513997794,23.6301436679854,-18.5707169808517,752.776981971577,1066.77084599764,1757.66455261762,283.874328324226,4.68828441655435,8.98673870048677,-0.0714320964277771,44.1047406164212,0.661391980119269,0.205917444523562,0.0730391641332123,0.0389524194322441,0.622264457655057,2798914.68485056,11.0992830191483,-4.16985633201464,217.959273638243,-1056.67015400236,795.235385430125,20.4837757200597,1.07169547132011,-43.5624786544121,27.8,-29.67,534.817708333333,2123.441,962.429167187499,263.390552604167,3.08019947916667,0.0769572916666667,7.91504322916667,87.6672192708333,-0.198063541666667,1646,"River","River","LSO",-2.253832,-9.48945005,"9","0","3","SRZe",0.93845344696875,0.0615465530312501,272767.39689,8.54120595,0.634996480164975,1.67050565591785,0.242980989082581,-2.19413417278712,-0.354348952378282,0,1.36221970140979,-1.36221970140979,15.2478636210911
"SLW24",2.649,0.503018165064746,-93.6612327097154,22.654604363993,-18.1733493915941,712.979118657517,1091.66043022375,1996.11136632402,281.470951700136,4.16676954873307,8.95420389853509,-0.071863140079995,44.6159138843993,0.617847254515011,0.191033269310504,0.0648116691840459,0.055428126874617,0.606566682405359,2914790.12803199,11.6666506084059,-5.385395636007,184.534422545776,-1181.89056977625,1151.48068380232,18.4894250863192,1.18331035380122,-41.0297992148834,28.04,-29.84,528.44469611174,2273.551,844.630682521707,262.981526613817,2.95099169497924,0.0784477161192903,7.77089354473386,85.6457130992828,-0.285632691581729,2178,"River","River","LSO",-2.83829725,-11.2882769,"9","1","3","SRZe",0.995759035254813,0.00424096474518687,242573.864192,11.4181011,1.53552406629402,2.52730249941196,0.333166453544805,-1.93784210760828,-2.45815091164251,0,2.72935725911753,-2.72935725911753,234.795405074969
"SLW26",10.496,0.716496363244823,-61.6167976131131,23.098194977066,-30.4761696400751,874.464996500311,354.709574185357,1266.75046825481,283.537066954813,5.71442652389058,9.78770797000011,-0.179469735709763,63.2267974018669,0.565596811837033,0.310734848646441,0.0514060595643715,0.0552966888480095,0.427512866129955,1575233.36486694,0.373830359924932,-5.97180502293399,131.091330341774,-798.571425814642,936.913895560452,7.66730323530063,0.860418812225716,-30.2347558565172,29.07,-30.85,743.373666158537,1153.281,329.83657269436,275.869763719512,6.29447989710366,0.330798208841463,8.92728915777439,93.4615532583841,-0.383241615853659,823,"River","River","ZAF",0.452948,3.19849685,"9","1","3","SRZe",0.386572580328887,0.613427419671113,93479.9455155,-0.42508715,1.64947552529229,1.88537009481559,1.02813989791214,-4.42412908988478,3.14472065072875,-3.283577078864,-0.230871156359934,0.230871156359934,0.630184709604515
"SLW27",12.713,0.769625450073643,-60.7401323462416,25.0557930477822,-30.3554442499406,888.44092399459,318.739821308239,1235.39513798986,284.343202595339,6.22875025102099,9.82145585591872,-0.173282100989097,65.7353102183003,0.59240399370518,0.327140116552558,0.056446354667367,0.0670310393119398,0.411050922258911,1724416.44235355,0.71455575005938,-3.8442069522178,132.962280086779,-681.635178691761,932.566235055857,8.1162978521631,0.739267623400822,-27.5522833473412,28.9,-31.07,755.478643907811,1000.375,302.828902934005,276.226904743176,6.43387508849209,0.290564933532604,9.0821882325179,93.2875935656415,-0.345429166994415,780,"River","River","ZAF",-1.11942325,-3.02095663333333,"9","1","3","SRZe",0.403956618401557,0.596043381598443,85357.7213008,5.93442936666667,1.93546266843936,2.36095532378112,1.2614753650458,-4.45535039916573,3.42683184271433,-4.52937480081488,-0.194502980165985,0.194502980165985,0.677730230504773
"SLW29",17.252,0.733971724819633,-58.933421706219,25.9573750710717,-25.1945538636489,826.038205573915,642.008153052284,1426.72645980274,284.54481698648,5.59827229989909,9.45781951704498,-0.133961191908884,56.6665887805397,0.724609060339907,0.315838575629193,0.0765643706610269,0.138684043710988,0.521824000374829,2052561.75531142,6.71544613635113,-2.51262492892831,216.659582805541,-84.983846947716,1035.16713879648,17.0295803762318,0.0940947315128686,-34.7967153001466,28.47,-31.91,609.378622768375,726.992,391.55932100626,267.515236610248,4.35374785532112,0.348551182471598,9.36372478553211,91.4633040806863,-0.529178530025504,447,"River","River","ZAF",1.055189375,8.26592248,"9","1","3","SRZe",0.715118278117146,0.284881721882854,55237.204946,-0.17559252,1.7813124721375,2.32231787221345,1.26566991211869,-2.88102059131531,2.03003519167119,-4.51831485682553,0.460186934881309,-0.460186934881309,2.51022871313313
"SLW34",9.394,0.776255150983583,-57.3410385907661,15.0769667459331,-33.8094724128872,934.789739609742,60.63780306897,1005.23488808027,281.621561310908,5.50387858616238,10.124687613891,-0.181500688933279,71.6426735197212,0.306534824271211,0.208852506635445,0.031292056847353,0.0299866907038631,0.320088520890052,1655187.09476331,-2.48947241288717,-4.0430332540669,48.069492643593,-458.62019693103,461.066974411973,1.51997018891471,0.55335282572831,-18.7655043597764,19.12,-31.32,886.720246966149,519.258,544.167913668299,280.101591121993,6.44582009793485,0.351913348946136,9.57133478816266,90.4081778794976,-0.32796018735363,660,"River","River","ZAF",-3.1982509,-17.06204288,"9","1","0","WRZ",0.111892293394933,0.888107706605067,97121.4323819,8.52396432,0.0643009317573249,3.18105002317798,-1.33606449158569,-0.0910903531484415,5.35489948601252,-7.1730955962137,-1.035778142189,1.035778142189,0.125989553477313
"SLW36",14.94,0.777286163741867,-53.6623669928396,12.9937727492283,-33.4308457830509,928.31702993786,46.8019205939991,1035.87012964174,281.087876482646,5.25276435235055,10.1296549010045,-0.176970542447007,70.5148824091403,0.31360448125783,0.197820254753271,0.0331684467096666,0.0508237840466872,0.331538194085877,1615952.48829704,-0.99084578305087,-5.96622725077169,83.8993592551294,-564.001079406001,570.383849052718,3.95390258706326,0.679384686814411,-22.5479998532426,18.96,-32.44,844.417670682731,610.803,465.486280589023,277.133973895582,5.7495624497992,0.608768005354752,9.45027021419009,93.0628822623829,-0.509438420348059,142,"River","River","ZAF",-3.8301535,-17.96382252,"9","1","0","WRZ",0.0789921529866801,0.92100784701332,58325.479749,12.67740548,1.79214866994633,2.92815720413789,-0.66671816260619,-9.74221118127664,5.68862346979862,0,-1.22806001903466,1.22806001903466,0.0857670792304744
"SSW6",51.263,0.734295385438531,-59.1193147402055,31.27006947237,-27.9863727053618,849.836282974829,469.40341234341,1290.04089149155,285.85550685976,7.52670482856681,9.63966648229231,-0.207720631255035,67.3230831194419,0.684839817497834,0.321111686645836,0.0589557750084048,0.0918113457036848,0.498954900116988,1464313.11088448,-1.53637270536185,0.10006947237004,186.895175353348,-534.96858765659,851.66047403647,11.8850360718623,0.575636831276957,-24.7273398757008,31.17,-26.45,662.941107621481,1004.372,438.380417455085,273.970470787898,6.531945808868,0.907357411778476,9.06402965101535,92.0504229951427,-0.480766849384546,701,"River","River","SWZ",-2.2116502,-4.7192613,"12","3","3","SRZe",0.525416960824484,0.474583039175517,150495.701586,12.9739403,1.46750529686744,1.28644661999,1.16986780121441,-3.39508393338882,2.30972639768262,-2.83846218236565,0.0508777760986825,-0.0508777760986825,1.1071128073546
"SSW7",37.791,0.686698769949794,-59.2479330101695,31.4525013359373,-27.3302410574184,818.635496402415,575.247667575932,1427.95722929391,284.735039448472,7.21704914350918,9.52207491828182,-0.225432364063396,65.5763644889653,0.708324547345612,0.346351672749498,0.0559231049896793,0.0748222946593485,0.467751207180448,1424702.1843173,-1.16024105741841,-0.127498664062711,139.236962359918,101.686667575932,824.869143744445,9.39308752870231,-0.125278049355978,-25.5429815987275,31.58,-26.17,679.398534042497,473.561,603.088085549469,275.341951919769,7.03437127887592,1.08188772459051,9.6473529676378,91.1193460876928,-0.457822682649308,301,"River","River","SWZ",-2.007886,-4.44588795,"12","3","3","SRZm",0.575887327319388,0.424112672680612,102822.046613,11.61720005,1.60126611851709,1.64892422506815,1.29522899770749,-4.36042864542822,2.32415338634751,-2.50914408221202,0.152956435942147,-0.152956435942147,1.35786399326264
"SSW11",36.065,0.721876040009166,-64.880872799697,31.3912827859106,-28.4645151970857,847.709591893917,429.288080166891,1322.51330569548,284.884505191739,7.24950503110318,9.68369541298195,-0.245398870701048,67.5382192334319,0.652636613548325,0.335968379895494,0.0542497009287398,0.0716189504165053,0.476217883558534,1622141.51347348,-0.804515197085674,-0.328717214089432,167.778911178542,-42.9839198331088,662.521938303273,9.59739466907175,0.0436052979119412,-24.7240726007564,31.72,-27.66,679.930680715375,472.272,659.991367392209,275.287110522667,6.93312696520172,0.764661333703036,9.64009011507001,92.2622918341883,-0.444445390267572,268,"River","River","ZAF",1.3050341,11.02140502,"12","3","3","SRZe",0.482082021921256,0.517917978078744,88715.1936566,0.581132219999999,1.32918445141058,1.40356039924502,1.05172110759614,-3.58437672323544,2.45425610053176,-2.65434533554806,-0.035851308355028,0.0358513083550279,0.930807661301073
"SSW12",39.561,0.70609161511197,-60.4099294475137,31.4884412600124,-29.8406619555085,873.683203105341,404.930441765842,1137.25845676842,285.557103577547,7.88960282996394,9.71517522696781,-0.241686589845792,72.9713553399207,0.533844360642176,0.288860482650383,0.0419334288058085,0.0647048317570295,0.461871627320727,1526848.94785224,-1.78066195550851,-0.0915587399875971,160.260893254731,-133.882558234158,501.65964875042,8.57538612854431,0.140829532976248,-20.0469356790121,31.58,-28.06,713.422309850611,538.813,635.598808017998,276.981717449003,7.23050163039357,1.08123065645459,9.57434569399156,93.0182910189328,-0.486516594626021,245,"River","River","ZAF",-1.2833758,4.9469787,"12","3","3","SRZe",0.428644419808744,0.571355580191257,91064.8404074,15.2139851,1.41953552384841,0.874604179063458,0.507449054273478,-2.48529424047051,2.40959732461705,-2.72589184133188,-0.143692015621119,0.143692015621119,0.750223564221178
"18K4",2.85499999999999,0.507738426597751,-95.9770135968128,27.4986103668795,-17.5622029095138,762.743353177327,941.54093233405,1432.07154123545,285.480175927309,8.74539944884073,9.08742554763331,-0.30903127872542,70.478597458662,0.796681411825175,0.310407826100662,0.0499278727115928,0.0262159874719186,0.641608712698233,2102294.19725731,1.60779709048615,13.7186103668795,199.731093982932,36.5919323340496,613.895319869427,12.8135114789731,-0.0205040495645867,-15.0354715430893,13.78,-19.17,563.012259194396,904.949,818.176221366025,272.666664448336,6.0447534150613,0.125122241681261,9.1079295971979,85.5140690017513,-0.195946409807356,645,"River","Stream","NAM",-6.62332375,-47.1681515,"1","3","0","SRZw",0.798227616094571,0.201772383905429,111776.459726,5.8184385,1.19332254778384,1.72118776235453,0.287478946089149,-4.17012396952828,0.968134713300766,0,0.687626770129136,-0.687626770129136,3.95607962122657
"18K6",9.061,0.329486574055344,-115.025549487517,26.4027576181136,-14.4834272577178,767.224577774306,1006.25754840397,1268.21801814708,286.931337627114,10.177353423088,9.008274062814,-0.293117288158979,75.8604241410204,0.625475722421791,0.212051633173399,0.0269302881451536,0.0292260644916668,0.672576199117328,2089755.74538626,3.04657274228224,7.86275761811356,201.177783822203,-138.938451596025,817.345912198505,14.9721991214304,0.166370078706291,-9.93634001304652,18.54,-17.53,566.046793952102,1145.196,450.872105948571,271.959138505684,6.57640547400949,1.75233969760512,8.84190398410771,85.7967641540669,-0.404719236287385,1083,"River","River","AGO",-4.17073375,-30.43599075,"1","3","3","SRZw",0.910525975925395,0.0894740240746054,636774.338853,2.92987925,2.52394069493273,2.86952079969618,0.945376965638346,-3.69967551102309,1.21520464302644,-3.85436759227061,1.16003703935335,-1.16003703935335,10.1764281347867
"18K7",8.883,0.482964152592818,-99.8799139685672,20.9392445276439,-15.355620068654,790.080774166479,1078.15739687915,991.75664100304,288.709338751187,11.1252697775944,8.92716319049755,-0.289710849003992,77.8688609564753,0.673581036379475,0.252920835387875,0.0356318977922951,0.0271687641297267,0.653236169932005,1625351.72939777,2.554379931346,1.17924452764393,217.503942015179,-33.271603120846,455.084132616234,15.7627890495097,0.0540525296847619,-10.205468099024,19.76,-17.91,572.5768321513,1111.429,536.672508386806,272.946549701677,6.73777406281661,0.464610379376337,8.87311066081279,88.0743290554993,-0.276595181807948,1054,"River","River","AGO",-3.297127375,-26.292345525,"1","3","3","SRZw",0.975958311204548,0.0240416887954519,735866.165666,0.0846734749999989,2.53435331293597,2.80735045328891,0.680924882839141,-0.435238554876701,-0.155811974289281,-5.43157811989805,1.85181525748829,-1.85181525748829,40.594415787845
"19KHW03",29.812,0.573017667860375,-73.2447580796067,27.3684207625821,-25.457287662946,779.892358101978,916.112594950913,1370.63606915231,286.953163250678,9.25901662013178,9.12170909612656,-0.224825864365298,71.2477806231812,0.70853098586771,0.350122317223722,0.048701050804241,0.0937357692368278,0.533387549056113,1687407.55141154,4.292712337054,0.288420762582109,166.412886748161,-659.944405049087,868.324703158745,11.809867899813,0.688268870713977,-16.6735307279526,27.08,-29.75,613.479471353817,1576.057,502.311365993559,275.143295350865,6.75961904602174,1.49903290621226,8.43344022541259,87.9213113511338,-0.609732255467597,1423,"River","River","ZAF",-3.763171,-27.4568897666667,"2","3","3","SRZe",0.827908686150543,0.172091313849457,310602.65264,2.6484782333333,0.755717355230062,2.49341954128514,1.41692567977932,-3.00779544204753,1.34621603149125,-3.00448316573824,0.785438817732199,-0.785438817732199,4.81086853038257
"19KHW04",39.529,0.633357117838521,-68.2289822208421,27.0546793856454,-25.8851291785862,784.160879404183,930.440583511959,1357.34279814671,287.775915050447,9.25423263151893,9.10289801397291,-0.217263158939645,68.5162706339321,0.767121562138896,0.378975087567707,0.050245150126093,0.102559818619995,0.528417735945339,1554448.68138484,4.15487082141382,-0.00532061435464905,156.046077613093,-630.832416488041,823.546942142256,11.6644924493191,0.654195845944372,-19.3204300415214,27.06,-30.04,628.11480179109,1561.273,533.795856004452,276.111422601128,7.03620281312454,1.96737625540742,8.44870216802854,87.8367006754535,-0.723705912115156,1477,"River","River","ZAF",-3.614779,-15.8386063,"2","3","3","SRZe",0.872632289000835,0.127367710999165,290640.958895,13.0796257,0.98394539566317,2.65964030042994,1.4676122285063,-2.90992715634326,1.16146844992423,-3.36273921818038,0.962217999022929,-0.962217999022929,6.85128343875596
"19KHW05",49.709,0.69426303341672,-67.7772684518522,27.7531379633335,-26.9594003864578,796.979824103967,980.184335908564,1266.4573995955,288.087447882853,9.18189505851398,9.06652232963779,-0.20441508728546,67.4826882693254,0.648328079711483,0.296583191787247,0.0418112775147454,0.114483419345117,0.558891017428994,1557004.179716,3.47059961354222,0.373137963333465,186.105535745722,-692.129664091436,855.138777877095,13.7185510834807,0.72372671918495,-21.388511976103,27.38,-30.43,610.874288358245,1672.314,411.318621718401,274.368896799372,6.63561620632079,2.95194031261945,8.34279561045284,88.8712002454284,-1.01672210263735,1373,"River","River","ZAF",-2.176201,-12.4857971166667,"2","3","3","SRZe",0.847169483588042,0.152830516411958,239421.58535,4.9238108833333,1.03305389531501,2.40249059685494,1.49185898251958,-2.13312689355445,1.22970970790957,-4.02398628904465,0.856285600896066,-0.856285600896066,5.54319584515751
"19KHW06",42.37,0.669552734376907,-65.2543449956809,27.01915200098,-26.4942373693348,773.028407963248,968.228478510629,1471.11433445684,286.527653543796,8.81722202256386,9.07269993133103,-0.209709796439011,68.6639989365294,0.713653673621307,0.338284465785149,0.0470149255784802,0.121837228982941,0.532463402890643,1551223.66044123,4.03576263066525,-0.250847999020017,153.334048746821,-631.339521489371,1060.50552253803,11.3425350401376,0.659834295267781,-19.0848879881815,27.27,-30.53,619.694359216427,1599.568,410.60881191881,275.185118503658,6.81418907245693,3.11217245692707,8.41286563606325,87.7488869247109,-0.895791361812603,1387,"River","River","ZAF",-2.3528287,-10.4104084,"2","3","3","SRZe",0.843834799785379,0.156165200214621,241327.376818,8.4122212,0.453555107890151,2.28785577521323,0.963802538800155,-2.26301831910936,0.986749726581622,-2.42894482937579,0.84352115896046,-0.84352115896046,5.40347528531119
"19KHW08",33.299,0.684955346132601,-65.7259313357722,27.3210870613054,-27.0141799570963,776.305725083227,907.607210722866,1540.13390491774,286.371711114705,8.45915578959733,9.13456810800638,-0.228407843538488,67.0563604910945,0.769377808099631,0.370253409643783,0.058456098632987,0.146488652589521,0.56249670201207,1607392.49553782,3.96582004290367,0.0910870613054368,172.287586400383,-798.567789277134,1033.96182107138,13.3022446742708,0.825648530841898,-22.5794469205395,27.23,-30.98,604.018138682843,1706.175,506.172083846362,273.069466440434,6.33343761073906,1.59411069401484,8.30891957716448,89.635807411634,-0.79294348178624,1388,"River","River","ZAF",-3.199144,-14.0513588,"2","3","3","SRZe",0.831319173424727,0.168680826575273,211125.922092,11.5417932,0.517035270308293,2.74005938937961,0.888936483112675,-1.70611932336977,1.39140236652396,-3.83131418595477,0.797502737767474,-0.797502737767474,4.92835605743107
"19KHW10",10.936,0.699986614266504,-72.331956225727,30.720217770822,-29.6513359186042,856.881902866797,606.667735496408,1128.32225814351,288.114083937042,9.4574619781688,9.48709877879509,-0.222318807321793,72.6157800456586,0.481610526825145,0.255066563983151,0.0299313365731859,0.0685759386716022,0.455993441482142,2012540.86976007,3.36866408139583,6.42021777082202,130.322831908494,-21.2292645035921,490.834621530493,7.49756729475919,0.0791912257592488,-16.1183544642171,24.3,-33.02,726.559070958303,627.897,637.487636613021,280.616516642282,8.45834857351865,4.02551554498903,9.40790755303584,88.7341345098756,-1.08302432333577,605,"River","Stream","ZAF",-1.5459472,-3.4487018,"2","3","0","YRZ",0.550057832540874,0.449942167459126,116292.781557,8.9188758,0.608633905623125,2.25779703788639,1.06543710330706,-4.09230384603191,2.40883594147271,-2.24840014225738,0.100452182512535,-0.100452182512535,1.22250785172484
"19KHW11",10.839,0.736580936080656,-64.5814355325032,25.4360216888467,-35.7073329551127,917.930068998258,162.99196451222,973.38794854744,286.970796026281,8.35250310764136,9.98235841121019,-0.220406875392392,74.7938577281233,0.447551412206944,0.282246140230033,0.0285568435065546,0.0283916945131955,0.31877161129287,1693348.32980632,-1.68733295511265,4.20602168884672,49.9394794604781,-129.00403548778,436.361808405361,1.18817899518943,0.177174722678035,-16.5060307302216,21.23,-34.02,867.99058953778,291.996,537.02614014208,285.782617031091,9.91100341359904,0.225694436756158,9.80518368853215,91.2998884583449,-0.322759018359627,148,"River","River","ZAF",-1.49658625,-3.26564738,"2","1","0","YRZ",0.197339119343574,0.802660880656426,40652.9423865,8.70704262,1.21541491577911,2.19616038537878,0.686664227702379,-4.61411914114041,4.03073636477451,-3.51485675249438,-0.701504321233108,0.701504321233108,0.245856156814554
"19KHW12",10.851,0.767107655625541,-54.9229654261845,24.3198659214138,-37.0502311807754,938.94027054963,46.2784648761227,883.927661884465,286.48239042622,8.39346220978005,10.117933130646,-0.227655075208343,79.0621689364572,0.399963140013162,0.29941710146209,0.0292584711362017,0.0331133747313104,0.251593887778116,1612513.43006859,-3.04023118077545,3.93986592141377,56.3165492336224,-318.937535123877,243.337362741529,-0.198709195935133,0.396248585442784,-12.3005188342552,20.38,-34.01,882.623721316008,365.216,640.590299142936,286.681099622155,10.1355882407151,0.194962399778822,9.72168454520321,91.3626877707124,-0.408396737627868,154,"River","Stream","ZAF",-2.920479625,-9.36574965,"2","1","0","WRZ",0.0490621889727029,0.950937811027297,52111.6637965,13.99808735,-1.36918249401627,-0.271526173367914,-1.45601132469511,0,3.0967199920793,0,-1.48218000552648,1.48218000552648,0.0515934779370073
