,Date,pr,tas,GWL
389,1997-06-16,15.4,13.857142,69.11
390,1997-06-23,16.4,15.828572,69.07
391,1997-06-30,12.3,17.028572,69.06
392,1997-07-07,0.0,18.642857,69.01
393,1997-07-14,29.699999,17.814285,68.95
394,1997-07-21,33.9,18.671429,69.06
395,1997-07-28,10.3,17.614286,69.045
396,1997-08-04,0.0,21.242857,69.03
397,1997-08-11,0.2,22.5,68.97
398,1997-08-18,0.9,22.685715,68.93
399,1997-08-25,10.0,20.271427,68.89
400,1997-09-01,4.7,18.071428,68.93
401,1997-09-08,7.0,13.357142,68.92
402,1997-09-15,0.0,11.742857,68.92
403,1997-09-22,0.1,11.614286,68.92
404,1997-09-29,5.6,12.7,68.91
405,1997-10-06,29.5,12.714286,68.92
406,1997-10-13,9.8,8.2,68.96
407,1997-10-20,6.2999997,4.0142856,68.96
408,1997-10-27,3.4,3.1714287,68.965
409,1997-11-03,23.8,5.971429,68.97
410,1997-11-10,26.800001,5.9857144,68.99
411,1997-11-17,0.0,1.1142857,69.0
412,1997-11-24,3.5,1.1857141,69.01
413,1997-12-01,9.4,1.3571428,69.01
414,1997-12-08,35.2,5.8,69.03
415,1997-12-15,0.7,-3.3999999,69.1
416,1997-12-22,12.5,4.5571427,69.05
417,1997-12-29,28.3,5.142857,69.09
418,1998-01-05,59.9,6.4714284,69.29
419,1998-01-12,5.2,5.571429,69.4
420,1998-01-19,10.2,1.1571429,69.39
421,1998-01-26,1.3,-2.7428572,69.355
422,1998-02-02,4.0,1.1428572,69.32
423,1998-02-09,2.4,8.514285,69.3
424,1998-02-16,3.3,7.0142856,69.31
425,1998-02-23,6.6,6.2714286,69.28
426,1998-03-02,57.7,5.1,69.3
427,1998-03-09,3.3000002,2.4142857,69.59
428,1998-03-16,3.8000002,4.7285714,69.49
429,1998-03-23,2.1,6.085714,69.41
430,1998-03-30,16.9,8.9,69.35
431,1998-04-06,37.3,6.714286,69.65
432,1998-04-13,4.0,6.3714285,69.52
433,1998-04-20,12.5,11.5,69.47
434,1998-04-27,8.099999,13.028571,69.415
435,1998-05-04,7.2,13.671428,69.36
436,1998-05-11,0.0,13.6285715,69.4
437,1998-05-18,5.6,11.8714285,69.27
438,1998-05-25,9.0,14.800001,69.19
439,1998-06-01,43.199997,16.342857,69.13
440,1998-06-08,27.3,14.900001,69.1
441,1998-06-15,9.0,15.8,69.07
442,1998-06-22,32.1,16.757143,69.06
443,1998-06-29,28.900002,14.285714,69.08
444,1998-07-06,28.6,14.014285,69.08
445,1998-07-13,12.5,14.8714285,69.08
446,1998-07-20,18.7,18.928572,69.01
447,1998-07-27,31.9,16.071428,69.0
448,1998-08-03,5.5,17.085714,68.99
449,1998-08-10,7.7000003,18.585714,68.96
450,1998-08-17,27.8,15.471429,68.93
451,1998-08-24,27.800001,12.542857,68.93
452,1998-08-31,13.099999,15.085714,68.98
453,1998-09-07,17.2,15.228571,69.05
454,1998-09-14,12.900001,11.457143,69.04
455,1998-09-21,1.9,13.0,69.07
456,1998-09-28,9.4,9.442857,69.07
457,1998-10-05,21.5,8.585714,69.07
458,1998-10-12,12.3,9.642858,69.14
459,1998-10-19,28.9,9.771429,69.13
460,1998-10-26,70.2,6.1857142,69.355
461,1998-11-02,28.6,4.785714,69.58
462,1998-11-09,23.9,4.5,69.55
463,1998-11-16,7.8999996,-1.9,69.55
464,1998-11-23,1.0,-0.64285713,69.45
465,1998-11-30,6.1000004,-2.5571427,69.38
466,1998-12-07,16.1,-3.1857142,69.32
467,1998-12-14,32.0,5.1857142,69.59
468,1998-12-21,7.6,2.8428571,69.66
469,1998-12-28,4.0,2.6000001,69.61
470,1999-01-04,12.3,4.8142858,69.56
471,1999-01-11,17.4,1.9857142,69.58
472,1999-01-18,1.0,4.7714286,69.63
473,1999-01-25,16.9,0.85714287,69.59
474,1999-02-01,12.7,3.2571428,69.56
475,1999-02-08,2.6999998,-4.157143,69.66
476,1999-02-15,20.0,1.6428572,69.52
477,1999-02-22,13.4,3.1571429,69.73
478,1999-03-01,35.5,5.414286,69.63
479,1999-03-08,3.1000001,2.857143,69.69
480,1999-03-15,5.9,4.4142857,69.57
481,1999-03-22,4.9,6.7999997,69.59
482,1999-03-29,0.0,10.071428,69.55
483,1999-04-05,11.6,10.071428,69.52
484,1999-04-12,9.6,5.4857144,69.46
485,1999-04-19,12.7,9.385714,69.42
486,1999-04-26,1.5,10.028571,69.37
487,1999-05-03,5.3,11.157143,69.32
488,1999-05-10,25.1,11.114286,69.28
489,1999-05-17,0.5,14.099999,69.44
490,1999-05-24,4.2,16.514286,69.32
491,1999-05-31,18.300001,14.957143,69.23
492,1999-06-07,6.3,14.099999,69.28
493,1999-06-14,12.1,16.5,69.3
494,1999-06-21,1.2,13.928572,69.21
495,1999-06-28,26.099998,18.542858,69.21
496,1999-07-05,0.0,19.47143,69.13
497,1999-07-12,18.0,19.057142,69.08
498,1999-07-19,18.1,18.942858,69.03
499,1999-07-26,0.0,19.671429,69.005
500,1999-08-02,2.2,21.514286,68.98
501,1999-08-09,22.800001,16.757143,68.93
502,1999-08-16,22.9,15.014285,68.98
503,1999-08-23,5.4,16.571428,69.05
504,1999-08-30,3.4,17.1,69.03
505,1999-09-06,0.0,19.957142,68.95
506,1999-09-13,0.1,16.985714,68.93
507,1999-09-20,20.1,16.585714,68.93
508,1999-09-27,18.3,13.557143,68.955
509,1999-10-04,11.8,10.8714285,68.98
510,1999-10-11,1.2,8.728571,69.05
511,1999-10-18,8.2,6.642857,69.03
512,1999-10-25,2.8,10.328572,69.03
513,1999-11-01,4.6,8.585714,69.08
514,1999-11-08,0.70000005,4.7999997,69.08
515,1999-11-15,12.6,0.64285713,69.08
516,1999-11-22,0.2,4.285714,69.13
517,1999-11-29,45.199997,4.5285716,69.13
518,1999-12-06,46.5,6.071429,69.38
519,1999-12-13,22.0,1.042857,69.58
520,1999-12-20,23.5,1.0142857,69.5
521,1999-12-27,4.9,2.3142858,69.505
522,2000-01-03,6.9,4.4714284,69.51
523,2000-01-10,1.5,0.5714286,69.49
524,2000-01-17,7.7000003,1.3571427,69.46
525,2000-01-24,24.900002,1.742857,69.47
526,2000-01-31,5.8,6.485714,69.65
527,2000-02-07,31.0,5.285714,69.6
